Tract,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031817200,0,13.0,0.28,0,1,0,0,0,1,14.0,0,1,0,1,0,0,0,0,1456.0,1317.0,582.0,234.0,4067.0,12.0,0.0,4.0,367.0,542.0,209.0,532.0
17031817300,0,1.0,0.04,0,1,0,1,1,1,42.8,0,1,0,1,0,0,0,1,1412.0,834.0,255.0,171.0,2209.0,3.0,0.0,1.0,269.0,420.0,169.0,261.0
17031817400,0,11.0,0.26,0,1,0,0,0,1,19.5,0,1,0,1,0,0,0,0,1801.0,1382.0,283.0,1768.0,1013.0,31.0,0.0,34.0,1358.0,2643.0,14.0,322.0
17031817500,0,31.0,0.86,1,1,1,1,1,1,18.8,1,1,1,1,1,0,0,1,1510.0,951.0,498.0,262.0,2914.0,8.0,0.0,7.0,432.0,584.0,304.0,556.0
17031817600,0,0.0,0.0,1,1,1,0,0,1,7.2,1,1,1,1,1,0,0,0,1671.0,1148.0,372.0,338.0,3289.0,61.0,0.0,22.0,287.0,464.0,84.0,405.0
17031817700,0,0.0,0.0,0,0,0,0,0,0,13.6,0,1,0,1,0,0,0,0,1654.0,1183.0,837.0,251.0,4432.0,7.0,0.0,16.0,223.0,346.0,72.0,407.0
17031817900,0,146.0,2.59,0,1,0,1,1,1,8.9,0,1,0,1,0,0,0,1,1504.0,1217.0,852.0,913.0,4361.0,42.0,3.0,5.0,308.0,453.0,450.0,617.0
17031818000,0,3.0,0.07,0,0,0,0,0,0,10.2,0,1,0,1,0,0,0,0,1092.0,970.0,656.0,1848.0,1963.0,105.0,0.0,10.0,308.0,626.0,145.0,254.0
17031818100,0,9.0,0.39,0,0,0,0,0,0,5.9,0,1,0,1,0,0,0,0,399.0,531.0,425.0,1727.0,232.0,104.0,3.0,5.0,247.0,457.0,38.0,40.0
17031818200,0,16.0,0.34,0,0,0,0,0,0,7.4,0,1,0,1,0,0,0,0,894.0,1084.0,643.0,2869.0,1243.0,159.0,1.0,20.0,410.0,863.0,77.0,189.0
17031818300,0,189.0,3.24,0,1,0,0,0,1,5.4,0,1,0,1,0,0,0,0,1324.0,1402.0,815.0,2050.0,2567.0,201.0,0.0,17.0,991.0,1734.0,137.0,363.0
17031818401,0,63.0,1.73,0,0,0,0,0,0,5.8,1,1,1,1,1,0,0,0,803.0,837.0,522.0,2140.0,1016.0,133.0,5.0,10.0,330.0,724.0,54.0,85.0
17031818402,0,1.0,0.03,0,0,0,0,0,0,7.7,0,1,0,1,0,0,0,0,680.0,534.0,699.0,2242.0,430.0,149.0,0.0,12.0,218.0,486.0,50.0,28.0
17031818500,0,106.0,1.87,0,0,0,0,0,0,4.2,0,1,0,1,0,0,0,0,484.0,868.0,1763.0,4774.0,447.0,198.0,0.0,5.0,258.0,538.0,49.0,53.0
17031818600,0,2.0,0.04,0,0,0,0,0,0,6.7,0,1,0,1,0,0,0,0,674.0,1033.0,774.0,4088.0,297.0,101.0,1.0,13.0,215.0,445.0,105.0,220.0
17031818700,0,10.0,0.28,0,0,0,0,0,0,12.3,0,1,0,1,0,0,0,0,605.0,800.0,471.0,3264.0,87.0,31.0,0.0,8.0,235.0,522.0,39.0,108.0
17031818800,0,8.0,0.14,0,0,0,0,0,0,2.0,0,1,0,1,0,0,0,0,407.0,1276.0,654.0,5093.0,72.0,75.0,0.0,13.0,303.0,714.0,78.0,83.0
17031818900,0,136.0,3.16,0,0,0,0,0,0,5.0,0,1,0,1,0,0,0,0,610.0,919.0,973.0,3780.0,214.0,123.0,0.0,4.0,178.0,336.0,131.0,61.0
17031819000,0,391.0,7.64,0,0,0,0,1,0,3.9,0,1,0,1,0,0,0,1,293.0,1434.0,1188.0,4944.0,24.0,46.0,0.0,3.0,100.0,171.0,187.0,11.0
17031819100,0,56.0,1.23,0,0,0,0,1,0,8.8,0,1,0,1,0,0,0,1,1338.0,1067.0,635.0,3351.0,257.0,75.0,1.0,28.0,840.0,1616.0,275.0,218.0
17031819200,0,7.0,0.11,0,0,0,0,0,0,14.0,1,1,1,1,1,0,0,0,1952.0,1503.0,691.0,4669.0,187.0,72.0,0.0,54.0,1125.0,2433.0,74.0,206.0
17031819300,0,2.0,0.07,0,0,0,0,0,0,7.1,0,1,0,1,0,0,0,0,572.0,614.0,319.0,2396.0,57.0,39.0,0.0,5.0,196.0,497.0,44.0,37.0
17031819400,0,0.0,0.0,0,0,0,0,0,0,11.2,1,1,1,1,1,0,0,0,1194.0,1344.0,595.0,4577.0,246.0,130.0,5.0,12.0,568.0,1206.0,46.0,352.0
17031819500,0,168.0,5.23,0,0,0,0,0,0,8.0,0,1,0,1,0,0,0,0,607.0,717.0,553.0,2317.0,616.0,41.0,0.0,5.0,233.0,343.0,116.0,102.0
17031819600,0,9.0,0.22,0,0,0,0,0,0,2.5,0,1,0,1,0,0,0,0,219.0,1348.0,358.0,3829.0,34.0,44.0,0.0,2.0,101.0,188.0,15.0,8.0
17031819700,0,9.0,0.15,0,0,0,0,0,0,2.4,0,1,0,1,0,0,0,0,482.0,2023.0,619.0,5693.0,21.0,88.0,0.0,9.0,106.0,169.0,46.0,43.0
17031819801,0,0.0,0.0,0,0,0,0,0,0,1.3,0,1,0,1,0,0,0,0,198.0,1857.0,563.0,5124.0,9.0,80.0,0.0,7.0,58.0,115.0,8.0,32.0
17031819802,0,0.0,0.0,0,0,0,0,0,0,6.4,0,1,0,1,0,0,0,0,275.0,757.0,467.0,2586.0,12.0,42.0,1.0,4.0,33.0,84.0,22.0,6.0
17031819900,0,0.0,0.0,0,0,0,0,0,0,2.6,0,1,0,1,0,0,0,0,173.0,1145.0,489.0,3298.0,10.0,27.0,0.0,0.0,63.0,99.0,10.0,0.0
17031820000,0,0.0,0.0,0,0,0,0,0,0,2.9,0,1,0,1,0,0,0,0,114.0,710.0,244.0,1845.0,26.0,195.0,0.0,0.0,92.0,88.0,0.0,13.0
17031820101,0,275.0,3.96,0,0,0,0,0,0,3.4,1,1,1,1,1,0,0,0,692.0,1268.0,1926.0,6426.0,90.0,251.0,1.0,4.0,165.0,331.0,85.0,127.0
17031820103,0,102.0,2.54,0,0,0,0,0,0,6.1,0,1,0,1,0,0,0,0,1163.0,934.0,650.0,3533.0,117.0,81.0,0.0,9.0,276.0,722.0,51.0,95.0
17031820104,0,0.0,0.0,0,0,0,0,0,0,8.8,0,1,0,1,0,0,0,0,1255.0,889.0,719.0,3656.0,198.0,56.0,0.0,9.0,246.0,494.0,141.0,196.0
17031820201,0,0.0,0.0,0,0,0,0,0,0,1.5,1,1,1,1,1,0,0,0,692.0,1598.0,1307.0,6990.0,110.0,432.0,0.0,7.0,288.0,520.0,129.0,123.0
17031820202,0,0.0,0.0,1,1,1,0,0,1,12.0,1,1,1,1,1,0,0,0,1311.0,789.0,547.0,2750.0,35.0,11.0,1.0,13.0,726.0,1143.0,68.0,236.0
17031820300,0,10.0,0.19,0,1,0,0,0,1,18.1,0,1,0,1,0,0,0,0,2408.0,1512.0,468.0,3559.0,117.0,180.0,6.0,52.0,1439.0,3073.0,84.0,312.0
17031820400,0,91.0,1.6,0,1,0,0,0,1,20.0,0,1,0,1,0,0,0,0,3033.0,1785.0,500.0,2827.0,921.0,35.0,1.0,37.0,1880.0,3969.0,161.0,416.0
17031820501,0,7.0,0.11,0,0,0,0,0,0,6.1,0,1,0,1,0,0,0,0,1319.0,1491.0,675.0,5267.0,69.0,121.0,0.0,17.0,641.0,1186.0,90.0,81.0
17031820502,0,423.0,8.21,0,1,0,0,0,1,13.4,0,1,0,1,0,0,0,0,1711.0,1099.0,893.0,4289.0,271.0,130.0,1.0,7.0,452.0,835.0,274.0,310.0
17031820603,0,0.0,0.0,1,1,1,0,0,1,20.9,1,1,1,1,1,0,0,0,2429.0,1280.0,531.0,4492.0,259.0,129.0,1.0,17.0,356.0,831.0,74.0,486.0
17031820604,0,0.0,0.0,0,1,0,0,0,1,19.0,0,1,0,1,0,0,0,0,2450.0,964.0,318.0,3372.0,146.0,62.0,5.0,13.0,241.0,469.0,70.0,355.0
17031820605,0,0.0,0.0,0,1,0,1,1,1,20.4,0,1,0,1,0,0,0,1,1665.0,1430.0,218.0,1613.0,2738.0,42.0,0.0,7.0,204.0,397.0,244.0,486.0
17031820606,0,0.0,0.0,0,0,0,0,0,0,14.1,1,1,1,1,1,0,0,0,1035.0,713.0,448.0,3226.0,180.0,68.0,0.0,11.0,165.0,399.0,9.0,48.0
17031820700,0,43.0,0.63,0,0,0,0,0,0,6.0,0,1,0,1,0,0,0,0,1484.0,1492.0,867.0,4601.0,167.0,101.0,5.0,32.0,1880.0,3452.0,150.0,479.0
17031820800,0,5.0,0.14,0,0,0,0,0,0,9.2,0,1,0,1,0,0,0,0,1222.0,992.0,416.0,2721.0,33.0,42.0,2.0,14.0,814.0,1545.0,52.0,196.0
17031820901,0,0.0,0.0,1,1,1,1,1,1,14.5,1,1,1,1,1,0,0,1,1502.0,1345.0,745.0,4634.0,89.0,147.0,0.0,33.0,783.0,1514.0,146.0,302.0
17031820902,0,0.0,0.0,0,0,0,0,0,0,8.4,1,1,1,1,1,0,0,0,1671.0,1347.0,555.0,3822.0,98.0,132.0,3.0,20.0,942.0,1982.0,130.0,173.0
17031821001,0,0.0,0.0,0,0,0,0,0,0,7.0,0,1,0,1,0,0,0,0,1381.0,1346.0,644.0,4469.0,83.0,96.0,3.0,13.0,569.0,975.0,113.0,237.0
17031821002,0,91.0,1.63,0,0,0,0,0,0,12.4,1,1,1,1,1,0,0,0,1753.0,1276.0,898.0,4822.0,69.0,70.0,5.0,23.0,604.0,1165.0,95.0,259.0
17031821101,0,148.0,3.09,1,1,1,0,0,1,14.6,1,1,1,1,1,0,0,0,1822.0,1130.0,670.0,3853.0,139.0,199.0,1.0,23.0,569.0,1254.0,26.0,258.0
17031821102,0,3.0,0.07,0,0,0,0,0,0,10.4,0,1,0,1,0,0,0,0,1266.0,1046.0,484.0,3134.0,101.0,104.0,0.0,20.0,688.0,1362.0,160.0,256.0
17031821200,0,3.0,0.05,0,1,0,0,0,1,18.6,0,1,0,1,0,0,0,0,2527.0,1722.0,511.0,1867.0,2831.0,21.0,1.0,30.0,1253.0,2321.0,292.0,560.0
17031821300,0,4.0,0.07,0,0,0,0,0,1,15.3,0,0,0,0,0,0,0,0,2486.0,1650.0,460.0,1976.0,1695.0,13.0,0.0,35.0,1800.0,2784.0,321.0,510.0
17031821401,0,0.0,0.0,0,1,0,1,1,1,19.8,0,1,0,1,0,0,0,1,1716.0,879.0,328.0,262.0,2841.0,3.0,2.0,10.0,220.0,311.0,172.0,355.0
17031821402,0,0.0,0.0,0,0,0,0,0,0,12.2,0,1,0,1,0,0,0,0,722.0,924.0,434.0,116.0,3353.0,32.0,0.0,2.0,84.0,118.0,157.0,158.0
17031821500,0,8.0,0.34,1,1,1,1,1,1,40.7,1,1,1,1,1,0,0,1,1068.0,923.0,105.0,66.0,2224.0,0.0,0.0,1.0,50.0,34.0,165.0,257.0
17031821600,0,0.0,0.0,0,0,0,0,0,0,12.6,0,1,0,1,0,0,0,0,1105.0,1088.0,514.0,2301.0,1609.0,60.0,0.0,11.0,412.0,603.0,43.0,228.0
17031821700,0,0.0,0.0,0,0,0,0,0,0,3.1,0,1,0,1,0,0,0,0,765.0,1269.0,642.0,4139.0,526.0,32.0,0.0,8.0,184.0,345.0,80.0,51.0
17031821800,0,8.0,0.15,0,0,0,0,0,0,8.4,0,1,0,1,0,0,0,0,910.0,1379.0,623.0,4069.0,860.0,92.0,3.0,19.0,294.0,583.0,121.0,121.0
17031821900,0,158.0,3.02,0,0,0,0,0,0,5.1,0,1,0,1,0,0,0,0,994.0,1286.0,816.0,4206.0,709.0,49.0,0.0,10.0,259.0,504.0,93.0,101.0
17031822000,0,4.0,0.09,0,1,0,0,0,1,8.1,0,1,0,1,0,0,0,0,1397.0,952.0,697.0,3986.0,40.0,18.0,0.0,17.0,288.0,588.0,101.0,172.0
17031822101,0,0.0,0.0,0,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,986.0,1070.0,595.0,3839.0,148.0,71.0,0.0,15.0,407.0,787.0,56.0,112.0
17031822102,0,120.0,2.72,0,0,0,0,1,0,11.6,0,1,0,1,0,0,0,1,1234.0,786.0,1054.0,3256.0,601.0,141.0,0.0,5.0,411.0,728.0,262.0,132.0
17031822200,0,0.0,0.0,0,0,0,0,0,0,3.9,1,1,1,1,1,0,0,0,687.0,877.0,548.0,3265.0,62.0,42.0,1.0,12.0,321.0,691.0,50.0,43.0
17031822301,0,0.0,0.0,0,0,0,0,0,0,14.8,0,1,0,1,0,0,0,0,1241.0,929.0,545.0,3386.0,70.0,67.0,0.0,5.0,308.0,553.0,91.0,123.0
17031822302,0,288.0,6.42,0,0,0,0,0,0,14.7,0,1,0,1,0,0,0,0,1314.0,969.0,784.0,3711.0,255.0,94.0,1.0,24.0,399.0,768.0,109.0,230.0
17031822400,0,0.0,0.0,0,1,0,0,0,1,33.5,0,1,0,1,0,0,0,0,3240.0,1563.0,736.0,5399.0,244.0,108.0,1.0,16.0,458.0,801.0,162.0,325.0
17031822500,0,79.0,1.77,0,0,0,0,1,0,7.6,1,1,1,1,1,0,0,1,849.0,1031.0,692.0,3856.0,125.0,92.0,0.0,22.0,360.0,714.0,131.0,159.0
17031822601,0,0.0,0.0,0,0,0,0,0,0,3.5,0,1,0,1,0,0,0,0,714.0,991.0,839.0,4048.0,97.0,56.0,5.0,1.0,263.0,559.0,62.0,134.0
17031822602,0,4.0,0.06,0,0,0,0,1,0,10.6,1,1,1,1,1,0,0,1,2316.0,1480.0,1364.0,6014.0,350.0,286.0,5.0,5.0,401.0,710.0,207.0,330.0
17031822701,0,0.0,0.0,0,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,1343.0,820.0,924.0,3286.0,474.0,100.0,0.0,15.0,306.0,697.0,209.0,310.0
17031822702,0,0.0,0.0,0,1,0,0,0,1,17.6,0,1,0,1,0,0,0,0,1110.0,758.0,784.0,3091.0,335.0,98.0,5.0,9.0,207.0,464.0,117.0,129.0
17031822801,0,0.0,0.0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,714.0,646.0,636.0,2895.0,189.0,78.0,0.0,9.0,174.0,388.0,124.0,38.0
17031822802,0,2.0,0.06,0,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,692.0,857.0,669.0,3348.0,60.0,37.0,1.0,5.0,165.0,412.0,79.0,109.0
17031822900,0,0.0,0.0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,685.0,510.0,256.0,1763.0,60.0,7.0,0.0,4.0,208.0,272.0,32.0,80.0
17031823001,0,429.0,6.65,0,1,0,0,0,1,21.5,0,1,0,1,0,0,0,0,3174.0,1408.0,933.0,5174.0,679.0,98.0,0.0,20.0,479.0,817.0,194.0,575.0
17031823002,0,53.0,0.87,0,1,0,0,0,1,20.2,0,1,0,1,0,0,0,0,1887.0,1443.0,700.0,5216.0,216.0,120.0,5.0,13.0,507.0,772.0,98.0,212.0
17031823101,0,59.0,1.34,0,1,0,1,1,1,12.7,0,1,0,1,0,0,0,1,1713.0,1015.0,497.0,4014.0,96.0,92.0,0.0,7.0,203.0,459.0,201.0,329.0
17031823102,0,60.0,1.65,0,0,0,0,0,0,5.8,0,1,0,1,0,0,0,0,874.0,822.0,460.0,3288.0,72.0,56.0,1.0,7.0,217.0,459.0,77.0,157.0
17031823200,0,41.0,0.84,0,0,0,0,0,0,7.0,1,1,1,1,1,0,0,0,934.0,1075.0,699.0,4033.0,258.0,146.0,1.0,21.0,418.0,727.0,54.0,113.0
17031823302,0,0.0,0.0,0,1,0,0,0,1,10.2,0,1,0,1,0,0,0,0,2464.0,1385.0,701.0,3257.0,1688.0,109.0,1.0,22.0,717.0,1301.0,185.0,279.0
17031823303,0,0.0,0.0,0,1,0,0,0,1,16.9,0,1,0,1,0,0,0,0,1415.0,1177.0,476.0,3464.0,488.0,71.0,0.0,16.0,480.0,895.0,65.0,147.0
17031823304,0,0.0,0.0,0,1,0,0,0,1,10.5,0,1,0,1,0,0,0,0,2195.0,1360.0,785.0,4064.0,1106.0,123.0,3.0,16.0,615.0,1133.0,309.0,347.0
17031823400,0,20.0,0.4,0,1,0,0,0,1,21.9,0,1,0,1,0,0,0,0,2202.0,1423.0,456.0,2343.0,1151.0,61.0,38.0,51.0,1408.0,2277.0,210.0,352.0
17031823500,0,28.0,0.62,0,0,0,0,0,1,10.5,0,0,0,0,0,0,0,0,2067.0,1280.0,425.0,2707.0,818.0,10.0,1.0,44.0,965.0,1999.0,237.0,323.0
17031823602,0,358.0,5.71,0,0,0,0,0,0,6.8,1,1,1,1,1,0,0,0,1294.0,981.0,1544.0,5823.0,170.0,67.0,0.0,16.0,191.0,333.0,175.0,307.0
17031823603,0,24.0,0.89,1,1,1,0,0,1,32.5,1,1,1,1,1,0,0,0,1406.0,980.0,216.0,783.0,1315.0,3.0,0.0,16.0,585.0,1263.0,51.0,152.0
17031823604,0,0.0,0.0,0,0,0,0,0,0,2.9,0,1,0,1,0,0,0,0,412.0,781.0,742.0,3399.0,58.0,59.0,1.0,1.0,60.0,144.0,0.0,41.0
17031823605,0,604.0,13.28,0,0,0,0,1,0,14.7,1,1,1,1,1,0,0,1,782.0,785.0,909.0,4073.0,252.0,62.0,0.0,12.0,148.0,274.0,83.0,62.0
17031823702,0,30.0,0.45,0,1,0,1,1,1,17.1,0,1,0,1,0,0,0,1,1573.0,1421.0,854.0,5362.0,831.0,210.0,2.0,7.0,238.0,495.0,140.0,188.0
17031823703,0,0.0,0.0,0,1,0,0,0,1,29.0,0,1,0,1,0,0,0,0,3434.0,2036.0,892.0,6782.0,144.0,340.0,1.0,16.0,657.0,941.0,184.0,510.0
17031823704,0,15.0,0.37,0,0,0,0,0,0,0.9,0,1,0,1,0,0,0,0,849.0,866.0,671.0,3666.0,56.0,95.0,0.0,0.0,203.0,489.0,4.0,47.0
17031823705,0,64.0,1.39,0,1,0,0,0,1,11.9,0,1,0,1,0,0,0,0,1765.0,1036.0,647.0,4071.0,180.0,124.0,0.0,3.0,240.0,573.0,79.0,192.0
17031823801,0,11.0,0.19,0,0,0,0,1,0,4.5,0,0,0,0,0,0,0,1,668.0,1099.0,1223.0,5355.0,30.0,196.0,2.0,6.0,127.0,305.0,253.0,21.0
17031823803,0,120.0,1.78,0,0,0,0,0,0,7.2,1,1,1,1,1,0,0,0,1543.0,1270.0,1310.0,6243.0,91.0,160.0,1.0,10.0,255.0,550.0,61.0,262.0
17031823805,0,0.0,0.0,0,0,0,0,0,0,10.8,1,1,1,1,1,0,0,0,752.0,466.0,626.0,2764.0,38.0,62.0,1.0,14.0,74.0,140.0,72.0,56.0
17031823806,0,0.0,0.0,1,1,1,1,1,1,11.2,1,1,1,1,1,0,0,1,1413.0,703.0,572.0,3290.0,117.0,82.0,0.0,3.0,224.0,391.0,98.0,218.0
17031823901,0,124.0,3.52,0,0,0,0,0,0,2.0,1,1,1,1,1,0,0,0,492.0,579.0,1011.0,3150.0,68.0,191.0,0.0,3.0,107.0,125.0,57.0,59.0
17031823903,0,172.0,3.65,0,0,0,0,0,0,7.4,1,1,1,1,1,0,0,0,704.0,942.0,1098.0,4442.0,54.0,91.0,0.0,3.0,117.0,194.0,70.0,67.0
17031823904,0,6.0,0.15,0,0,0,0,0,0,2.4,1,1,1,1,1,0,0,0,565.0,695.0,1217.0,3829.0,33.0,101.0,0.0,2.0,51.0,102.0,49.0,0.0
17031824003,0,145.0,2.29,0,0,0,0,0,0,6.4,0,1,0,1,0,0,0,0,1043.0,1603.0,926.0,6080.0,5.0,97.0,0.0,4.0,150.0,316.0,0.0,12.0
17031824004,0,181.0,3.37,0,0,0,0,1,0,7.4,1,1,1,1,1,0,0,1,1477.0,1232.0,1118.0,5147.0,32.0,91.0,0.0,2.0,99.0,259.0,336.0,205.0
17031824005,0,0.0,0.0,0,0,0,0,0,0,4.6,1,1,1,1,1,0,0,0,529.0,1464.0,642.0,5308.0,25.0,87.0,2.0,9.0,108.0,293.0,42.0,98.0
17031824006,0,0.0,0.0,0,0,0,0,0,0,6.1,1,1,1,1,1,0,0,0,467.0,903.0,559.0,3633.0,54.0,92.0,0.0,11.0,77.0,204.0,21.0,22.0
17031824105,0,0.0,0.0,0,0,0,0,0,0,2.9,1,1,1,1,1,0,0,0,1038.0,1496.0,1012.0,6381.0,55.0,266.0,0.0,5.0,138.0,396.0,59.0,141.0
17031824106,0,4.0,0.06,0,0,0,0,0,0,4.6,1,1,1,1,1,0,0,0,1113.0,1522.0,971.0,6418.0,112.0,313.0,0.0,10.0,210.0,497.0,53.0,185.0
17031824107,0,10.0,0.15,0,0,0,0,1,0,2.0,1,1,1,1,1,0,0,1,837.0,1168.0,1539.0,5922.0,82.0,277.0,0.0,4.0,208.0,435.0,121.0,64.0
17031824108,0,3.0,0.04,0,0,0,0,0,0,14.3,1,1,1,1,1,0,0,0,1756.0,2254.0,704.0,6644.0,570.0,436.0,3.0,14.0,396.0,848.0,133.0,187.0
17031824113,0,0.0,0.0,0,0,0,0,0,0,3.0,1,1,1,1,1,0,0,0,1263.0,1688.0,751.0,5934.0,78.0,396.0,0.0,3.0,151.0,348.0,32.0,165.0
17031824114,0,0.0,0.0,0,0,0,0,0,0,3.0,1,1,1,1,1,0,0,0,633.0,1114.0,748.0,4234.0,115.0,230.0,0.0,6.0,124.0,193.0,16.0,9.0
17031824115,0,246.0,6.28,0,0,0,0,0,0,10.1,0,1,0,1,0,0,0,0,739.0,740.0,909.0,3441.0,74.0,126.0,0.0,4.0,275.0,446.0,61.0,126.0
17031824116,0,0.0,0.0,0,0,0,0,0,0,9.6,1,1,1,1,1,0,0,0,1472.0,1017.0,747.0,4200.0,73.0,174.0,3.0,6.0,262.0,581.0,97.0,322.0
17031824117,0,0.0,0.0,0,0,0,0,0,0,2.7,1,1,1,1,1,0,0,0,1000.0,2338.0,1099.0,9000.0,130.0,477.0,0.0,7.0,254.0,574.0,31.0,143.0
17031824119,0,0.0,0.0,0,0,0,0,0,0,3.2,1,1,1,1,1,0,0,0,723.0,1319.0,837.0,5164.0,85.0,269.0,1.0,2.0,154.0,301.0,81.0,33.0
17031824120,0,201.0,2.32,0,0,0,0,0,0,5.7,1,1,1,1,1,0,0,0,1009.0,2045.0,2160.0,7820.0,197.0,451.0,3.0,5.0,204.0,308.0,85.0,60.0
17031824121,0,0.0,0.0,0,0,0,0,0,0,9.3,1,1,1,1,1,0,0,0,454.0,669.0,350.0,2940.0,38.0,80.0,0.0,9.0,107.0,212.0,0.0,81.0
17031824122,0,0.0,0.0,0,0,0,0,1,0,9.8,1,1,1,1,1,0,0,1,937.0,1455.0,763.0,5893.0,69.0,286.0,4.0,9.0,162.0,336.0,104.0,43.0
17031824123,0,0.0,0.0,0,0,0,0,0,0,11.9,0,1,0,1,0,0,0,0,1955.0,1870.0,831.0,7021.0,192.0,221.0,1.0,18.0,303.0,654.0,118.0,150.0
17031824300,0,401.0,8.33,1,1,1,1,1,1,41.1,1,1,1,1,1,0,0,1,2662.0,1254.0,723.0,316.0,4269.0,5.0,0.0,19.0,205.0,380.0,378.0,683.0
17031824400,0,252.0,10.88,0,1,0,1,1,1,21.0,0,1,0,1,0,0,0,1,856.0,524.0,540.0,1167.0,957.0,21.0,3.0,3.0,166.0,262.0,169.0,85.0
17031824503,0,0.0,0.0,0,0,0,0,0,0,4.8,1,1,1,1,1,0,0,0,984.0,1250.0,1168.0,6135.0,170.0,158.0,0.0,3.0,274.0,459.0,154.0,249.0
17031824505,0,24.0,0.35,0,0,0,0,0,0,5.0,0,1,0,1,0,0,0,0,925.0,1697.0,702.0,5848.0,309.0,267.0,0.0,11.0,434.0,748.0,19.0,140.0
17031824506,0,11.0,0.14,0,0,0,0,1,0,1.5,1,1,1,1,1,0,0,1,925.0,1593.0,1455.0,6929.0,184.0,201.0,1.0,6.0,296.0,579.0,174.0,27.0
17031824507,0,0.0,0.0,0,0,0,0,0,0,18.9,0,1,0,1,0,0,0,0,1265.0,906.0,818.0,3787.0,98.0,145.0,1.0,2.0,181.0,349.0,164.0,189.0
17031824601,0,0.0,0.0,0,0,0,0,0,0,7.0,1,1,1,1,1,0,0,0,825.0,1075.0,519.0,3932.0,119.0,63.0,0.0,17.0,263.0,454.0,10.0,156.0
17031824602,0,3.0,0.05,0,0,0,0,0,0,13.8,0,1,0,1,0,0,0,0,1361.0,1548.0,695.0,5491.0,344.0,153.0,6.0,14.0,537.0,815.0,165.0,204.0
17031824701,0,25.0,0.63,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,1049.0,1054.0,392.0,2904.0,380.0,82.0,3.0,7.0,586.0,890.0,147.0,165.0
17031824702,0,101.0,1.8,0,0,0,0,1,0,12.3,1,1,1,1,1,0,0,1,1729.0,1541.0,544.0,3680.0,957.0,46.0,0.0,27.0,897.0,1441.0,131.0,340.0
17031824800,0,0.0,0.0,0,1,0,1,1,1,23.8,0,1,0,1,0,0,0,1,4164.0,2560.0,553.0,3817.0,1861.0,49.0,6.0,40.0,1983.0,4110.0,213.0,480.0
17031824900,0,7.0,0.23,1,1,1,0,0,1,29.8,1,1,1,1,1,0,0,0,1906.0,852.0,315.0,748.0,2004.0,17.0,1.0,2.0,307.0,440.0,89.0,393.0
17031825000,0,5.0,0.1,0,0,0,0,0,0,10.8,0,1,0,1,0,0,0,0,1225.0,1222.0,457.0,3763.0,439.0,313.0,0.0,8.0,580.0,909.0,81.0,237.0
17031825200,0,0.0,0.0,0,0,0,0,0,0,1.8,0,1,0,1,0,0,0,0,544.0,547.0,172.0,1361.0,184.0,82.0,0.0,15.0,367.0,651.0,0.0,34.0
17031825302,0,3.0,0.05,1,1,1,0,0,1,9.0,1,1,1,1,1,0,0,0,1224.0,1529.0,673.0,5186.0,446.0,228.0,0.0,9.0,408.0,708.0,73.0,193.0
17031825303,0,0.0,0.0,0,0,0,0,0,0,9.9,0,1,0,1,0,0,0,0,753.0,850.0,548.0,3440.0,132.0,60.0,1.0,14.0,225.0,338.0,59.0,104.0
17031825304,0,0.0,0.0,0,0,0,0,0,0,7.7,1,1,1,1,1,0,0,0,670.0,915.0,586.0,3592.0,118.0,152.0,0.0,3.0,191.0,308.0,23.0,88.0
17031825400,0,45.0,0.83,0,0,0,0,1,0,10.6,1,1,1,1,1,0,0,1,917.0,1058.0,824.0,4898.0,242.0,108.0,3.0,8.0,160.0,307.0,271.0,113.0
17031825501,0,0.0,0.0,0,0,0,0,1,0,10.9,0,1,0,1,0,0,0,1,2059.0,1565.0,866.0,659.0,4650.0,40.0,0.0,19.0,215.0,198.0,305.0,338.0
17031825503,0,0.0,0.0,0,0,0,0,0,0,12.5,0,1,0,1,0,0,0,0,2393.0,1722.0,846.0,1249.0,5086.0,36.0,0.0,9.0,228.0,254.0,132.0,271.0
17031825504,0,12.0,0.32,0,1,0,0,0,1,2.3,0,1,0,1,0,0,0,0,1618.0,1120.0,328.0,259.0,3280.0,42.0,1.0,11.0,141.0,150.0,70.0,283.0
17031825505,0,117.0,2.12,0,1,0,0,0,1,15.0,0,1,0,1,0,0,0,0,2390.0,1525.0,611.0,589.0,4733.0,66.0,0.0,10.0,127.0,125.0,57.0,219.0
