,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
40,17031030800,Illinois,Cook County,1,4326,2052,0,148.0,3.42,0,0,0,0,0,0,8.9,124250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0,584.0,415.0,3333.0,194.0,468.0,1.0,10.0,320.0,478.0,463.0,96.0,17,031,030800,17031030800,308,Census Tract 308,G5020,S,567414,0,+41.9799123,-087.6641880
41,17031030900,Illinois,Cook County,1,3028,1458,0,3.0,0.1,0,0,0,0,0,0,9.4,133710.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.0,461.0,292.0,2216.0,116.0,322.0,0.0,5.0,369.0,671.0,301.0,115.0,17,031,030900,17031030900,309,Census Tract 309,G5020,S,408716,0,+41.9797951,-087.6714454
42,17031031000,Illinois,Cook County,1,3656,1901,0,0.0,0.0,0,0,0,0,0,0,6.8,95787.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.0,474.0,289.0,2674.0,166.0,275.0,1.0,23.0,517.0,834.0,403.0,123.0,17,031,031000,17031031000,310,Census Tract 310,G5020,S,424895,0,+41.9724370,-087.6711094
43,17031031100,Illinois,Cook County,1,4402,2296,0,80.0,1.82,0,0,0,0,0,0,12.3,108193.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,444.0,383.0,3053.0,215.0,740.0,0.0,25.0,369.0,643.0,732.0,94.0,17,031,031100,17031031100,311,Census Tract 311,G5020,S,549966,0,+41.9726684,-087.6638662
44,17031031200,Illinois,Cook County,1,5648,2682,0,620.0,10.98,0,0,0,0,0,1,26.9,42247.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012.0,915.0,630.0,2168.0,1661.0,1107.0,3.0,38.0,671.0,852.0,1182.0,943.0,17,031,031200,17031031200,312,Census Tract 312,G5020,S,326474,0,+41.9727092,-087.6573410
45,17031031300,Illinois,Cook County,1,7076,3887,0,461.0,6.51,0,0,0,0,0,1,22.1,50738.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094.0,957.0,1228.0,3590.0,1519.0,1449.0,2.0,24.0,492.0,685.0,1854.0,653.0,17,031,031300,17031031300,313,Census Tract 313,G5020,S,632174,466785,+41.9737631,-087.6465284
46,17031031400,Illinois,Cook County,1,5150,3228,0,352.0,6.83,0,0,0,0,0,0,10.6,132694.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.0,258.0,946.0,4066.0,463.0,387.0,1.0,13.0,220.0,367.0,973.0,74.0,17,031,031400,17031031400,314,Census Tract 314,G5020,S,1489276,1040213,+41.9594315,-087.6417542
47,17031031501,Illinois,Cook County,1,4083,1807,0,485.0,11.88,0,0,0,0,0,1,46.9,24306.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081.0,681.0,593.0,1593.0,1181.0,948.0,2.0,23.0,336.0,515.0,809.0,753.0,17,031,031501,17031031501,315.01,Census Tract 315.01,G5020,S,160450,0,+41.9672853,-087.6524500
48,17031031502,Illinois,Cook County,1,4354,2325,0,0.0,0.0,0,0,0,0,0,1,32.3,36028.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2836.0,804.0,361.0,1571.0,1952.0,352.0,0.0,20.0,459.0,591.0,1234.0,941.0,17,031,031502,17031031502,315.02,Census Tract 315.02,G5020,S,161701,0,+41.9636326,-087.6523656
49,17031031700,Illinois,Cook County,1,6570,3580,0,124.0,1.89,0,0,0,0,0,1,24.0,106412.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.0,935.0,262.0,3811.0,1469.0,327.0,6.0,41.0,916.0,1199.0,1453.0,618.0,17,031,031700,17031031700,317,Census Tract 317,G5020,S,477478,0,+41.9654466,-087.6631954
50,17031031800,Illinois,Cook County,1,1820,953,0,3.0,0.16,0,0,0,0,0,0,7.1,125833.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,259.0,107.0,1371.0,77.0,116.0,0.0,15.0,241.0,423.0,275.0,50.0,17,031,031800,17031031800,318,Census Tract 318,G5020,S,235150,0,+41.9670114,-087.6706209
51,17031031900,Illinois,Cook County,1,2304,1255,0,14.0,0.61,0,0,0,0,0,0,11.4,136250.0,0,0,0,0,0,0,0,0,,8.0,,,2.0,,8.0,0.33,2.0,0.08,2.0,0.08,1.0,0.03,6.0,0.26,0.0,0.01,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.04,1.0,0.08,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0,332.0,122.0,1793.0,165.0,121.0,0.0,10.0,215.0,342.0,382.0,52.0,17,031,031900,17031031900,319,Census Tract 319,G5020,S,257670,0,+41.9633740,-087.6701841
52,17031032100,Illinois,Cook County,1,7052,4141,0,100.0,1.42,0,0,0,0,0,1,23.7,116477.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.0,672.0,586.0,4866.0,1217.0,386.0,1.0,22.0,560.0,898.0,1897.0,692.0,17,031,032100,17031032100,321,Census Tract 321,G5020,S,431028,0,+41.9581538,-087.6530179
53,17031040100,Illinois,Cook County,1,3985,1664,0,199.0,4.99,0,0,0,0,1,0,11.4,113250.0,0,1,0,1,0,0,0,1,,2385.0,,,516.0,,2385.0,59.85,516.0,12.95,414.0,10.39,207.0,5.19,1597.0,40.08,142.0,3.56,225.0,5.65,0.0,0.0,11.0,0.29,409.0,10.27,639.0,16.04,157.0,9.46,56.0,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.0,758.0,327.0,2792.0,185.0,326.0,0.0,44.0,638.0,1064.0,221.0,89.0,17,031,040100,17031040100,401,Census Tract 401,G5020,S,1972512,29163,+41.9854807,-087.6829955
54,17031040201,Illinois,Cook County,1,6218,2771,0,2.0,0.03,0,0,0,0,0,0,8.1,86765.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.0,1011.0,598.0,4513.0,184.0,632.0,0.0,46.0,843.0,1375.0,537.0,202.0,17,031,040201,17031040201,402.01,Census Tract 402.01,G5020,S,721412,0,+41.9725804,-087.6940005
55,17031040202,Illinois,Cook County,1,7249,2886,0,149.0,2.06,0,0,0,0,0,1,18.5,50396.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3424.0,1431.0,792.0,4201.0,564.0,1621.0,14.0,29.0,820.0,1398.0,706.0,574.0,17,031,040202,17031040202,402.02,Census Tract 402.02,G5020,S,588656,0,+41.9798549,-087.6940960
56,17031040300,Illinois,Cook County,1,3069,1097,0,94.0,3.06,0,0,0,0,0,0,1.4,105504.0,0,1,0,1,0,0,0,0,,772.0,,,82.0,,772.0,25.17,82.0,2.68,175.0,5.69,115.0,3.75,588.0,19.16,21.0,0.7,106.0,3.46,0.0,0.0,2.0,0.05,55.0,1.8,71.0,2.32,3.0,0.25,14.0,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,630.0,449.0,1984.0,121.0,683.0,1.0,14.0,266.0,461.0,26.0,50.0,17,031,040300,17031040300,403,Census Tract 403,G5020,S,767450,0,+41.9768011,-087.7019748
57,17031040401,Illinois,Cook County,1,3092,1367,0,0.0,0.0,0,0,0,0,0,0,3.7,108229.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,567.0,281.0,2369.0,51.0,261.0,2.0,9.0,400.0,655.0,212.0,38.0,17,031,040401,17031040401,404.01,Census Tract 404.01,G5020,S,385796,0,+41.9720667,-087.6860816
58,17031040402,Illinois,Cook County,1,4468,2376,0,0.0,0.0,0,0,0,0,0,0,6.5,142054.0,0,0,0,0,0,0,0,0,,96.0,,,16.0,,96.0,2.16,16.0,0.36,14.0,0.31,1.0,0.03,80.0,1.8,5.0,0.11,4.0,0.08,0.0,0.0,0.0,0.0,8.0,0.18,9.0,0.2,16.0,0.68,3.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.0,619.0,200.0,3493.0,139.0,280.0,0.0,17.0,539.0,846.0,385.0,163.0,17,031,040402,17031040402,404.02,Census Tract 404.02,G5020,S,602584,0,+41.9725450,-087.6788180
59,17031040600,Illinois,Cook County,1,2434,1250,0,0.0,0.0,0,0,0,0,0,0,3.8,94559.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,352.0,167.0,2034.0,49.0,117.0,0.0,7.0,227.0,360.0,217.0,12.0,17,031,040600,17031040600,406,Census Tract 406,G5020,S,331258,0,+41.9668338,-087.6840181
60,17031040700,Illinois,Cook County,1,3123,1553,0,0.0,0.0,0,0,0,0,0,0,6.9,115714.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.0,461.0,220.0,2471.0,103.0,198.0,0.0,3.0,348.0,517.0,383.0,98.0,17,031,040700,17031040700,407,Census Tract 407,G5020,S,358082,0,+41.9668057,-087.6940853
61,17031040800,Illinois,Cook County,1,1514,770,0,56.0,3.7,0,0,0,0,0,0,5.9,105250.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,187.0,153.0,1221.0,77.0,98.0,0.0,5.0,113.0,196.0,137.0,31.0,17,031,040800,17031040800,408,Census Tract 408,G5020,S,230027,0,+41.9631627,-087.6923034
62,17031040900,Illinois,Cook County,1,1950,1071,0,5.0,0.26,0,0,0,0,0,0,8.4,158000.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,278.0,130.0,1634.0,37.0,86.0,0.0,2.0,191.0,278.0,295.0,0.0,17,031,040900,17031040900,409,Census Tract 409,G5020,S,321854,0,+41.9631847,-087.6838544
63,17031050100,Illinois,Cook County,1,2290,1137,0,0.0,0.0,0,0,0,0,0,0,4.9,147019.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,333.0,143.0,1976.0,39.0,105.0,0.0,11.0,159.0,278.0,204.0,11.0,17,031,050100,17031050100,501,Census Tract 501,G5020,S,334634,0,+41.9578451,-087.6763730
64,17031050200,Illinois,Cook County,1,4837,2262,0,0.0,0.0,0,0,0,0,0,0,3.3,142500.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.0,884.0,601.0,4040.0,124.0,310.0,2.0,19.0,342.0,703.0,316.0,156.0,17,031,050200,17031050200,502,Census Tract 502,G5020,S,652253,0,+41.9577405,-087.6837168
65,17031050300,Illinois,Cook County,1,2365,1065,0,0.0,0.0,0,0,0,0,0,0,9.7,92214.0,0,0,0,0,0,0,0,0,,1.0,,,0.0,,1.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,451.0,210.0,1982.0,44.0,133.0,0.0,8.0,198.0,407.0,53.0,58.0,17,031,050300,17031050300,503,Census Tract 503,G5020,S,394731,0,+41.9576780,-087.6915186
66,17031050500,Illinois,Cook County,1,4754,2138,0,3.0,0.06,0,0,0,0,0,0,3.0,174375.0,0,0,0,0,0,0,0,0,,374.0,,,47.0,,374.0,7.86,47.0,0.99,68.0,1.42,32.0,0.68,322.0,6.78,9.0,0.19,15.0,0.32,0.0,0.0,2.0,0.03,26.0,0.54,49.0,1.02,8.0,0.39,2.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,1028.0,381.0,4203.0,73.0,216.0,5.0,13.0,244.0,416.0,276.0,25.0,17,031,050500,17031050500,505,Census Tract 505,G5020,S,652578,0,+41.9504474,-087.6835073
67,17031050600,Illinois,Cook County,1,2071,1014,0,0.0,0.0,0,0,0,0,0,0,8.1,211818.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,298.0,114.0,1850.0,34.0,77.0,0.0,8.0,102.0,203.0,216.0,24.0,17,031,050600,17031050600,506,Census Tract 506,G5020,S,332459,0,+41.9505466,-087.6761813
68,17031050700,Illinois,Cook County,1,1418,680,0,0.0,0.0,0,0,0,0,0,0,3.5,176875.0,0,0,0,0,0,0,0,0,,181.0,,,14.0,,181.0,12.73,14.0,1.0,35.0,2.49,5.0,0.36,157.0,11.07,5.0,0.37,8.0,0.6,0.0,0.0,0.0,0.0,10.0,0.69,13.0,0.95,8.0,1.11,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,234.0,75.0,1256.0,31.0,52.0,2.0,1.0,76.0,105.0,62.0,28.0,17,031,050700,17031050700,507,Census Tract 507,G5020,S,164328,0,+41.9450710,-087.6760595
69,17031050800,Illinois,Cook County,1,1289,559,0,0.0,0.0,0,0,0,0,0,0,4.4,206250.0,0,0,0,0,0,0,0,0,,242.0,,,33.0,,242.0,18.79,33.0,2.53,46.0,3.57,8.0,0.64,211.0,16.34,2.0,0.17,20.0,1.56,0.0,0.0,0.0,0.0,9.0,0.72,19.0,1.49,23.0,4.18,4.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,275.0,67.0,1139.0,10.0,69.0,0.0,0.0,71.0,138.0,121.0,21.0,17,031,050800,17031050800,508,Census Tract 508,G5020,S,162818,0,+41.9450095,-087.6809279
70,17031050900,Illinois,Cook County,1,1391,662,0,0.0,0.0,0,0,0,0,0,0,4.8,115500.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,242.0,84.0,1167.0,26.0,73.0,0.0,0.0,125.0,229.0,47.0,5.0,17,031,050900,17031050900,509,Census Tract 509,G5020,S,162724,0,+41.9449466,-087.6857780
71,17031051000,Illinois,Cook County,1,1503,704,0,0.0,0.0,0,0,0,0,0,0,5.4,154792.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,252.0,73.0,1289.0,31.0,57.0,0.0,8.0,118.0,243.0,73.0,23.0,17,031,051000,17031051000,510,Census Tract 510,G5020,S,166637,0,+41.9413024,-087.6857317
72,17031051100,Illinois,Cook County,1,1556,691,0,0.0,0.0,0,0,0,0,0,0,3.3,182750.0,0,1,0,1,0,0,0,0,,1151.0,,,113.0,,1151.0,73.96,113.0,7.24,206.0,13.25,46.0,2.99,1011.0,64.95,22.0,1.44,48.0,3.06,1.0,0.05,0.0,0.0,69.0,4.45,102.0,6.58,78.0,11.33,10.0,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,292.0,67.0,1367.0,32.0,58.0,1.0,0.0,98.0,173.0,91.0,12.0,17,031,051100,17031051100,511,Census Tract 511,G5020,S,162702,0,+41.9413652,-087.6808266
73,17031051200,Illinois,Cook County,1,1516,670,0,57.0,3.76,0,0,0,0,0,0,4.6,165208.0,0,1,0,1,0,0,0,0,,856.0,,,80.0,,856.0,56.49,80.0,5.27,160.0,10.53,37.0,2.44,764.0,50.37,18.0,1.22,13.0,0.88,1.0,0.07,0.0,0.01,60.0,3.94,94.0,6.17,25.0,3.69,4.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,262.0,58.0,1355.0,28.0,29.0,1.0,1.0,102.0,163.0,41.0,6.0,17,031,051200,17031051200,512,Census Tract 512,G5020,S,164664,0,+41.9414211,-087.6759518
74,17031051300,Illinois,Cook County,1,2683,1111,0,0.0,0.0,0,0,0,0,0,0,2.4,185652.0,0,1,0,1,0,0,0,0,,752.0,,,52.0,,752.0,28.03,52.0,1.92,152.0,5.65,24.0,0.91,633.0,23.61,13.0,0.47,25.0,0.95,0.0,0.0,4.0,0.16,76.0,2.84,144.0,5.35,9.0,0.77,3.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,599.0,100.0,2340.0,41.0,104.0,3.0,13.0,182.0,340.0,41.0,9.0,17,031,051300,17031051300,513,Census Tract 513,G5020,S,321993,0,+41.9359958,-087.6758404
75,17031051400,Illinois,Cook County,1,2077,948,0,0.0,0.0,0,0,0,0,0,0,7.9,158750.0,0,1,0,1,0,0,0,0,,1186.0,,,164.0,,1186.0,57.1,164.0,7.87,236.0,11.38,62.0,2.99,958.0,46.11,38.0,1.83,61.0,2.94,1.0,0.05,8.0,0.4,120.0,5.77,195.0,9.38,73.0,7.65,20.0,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,397.0,119.0,1518.0,192.0,106.0,1.0,15.0,245.0,416.0,111.0,29.0,17,031,051400,17031051400,514,Census Tract 514,G5020,S,358887,0,+41.9357489,-087.6809905
76,17031060100,Illinois,Cook County,1,2569,1238,0,0.0,0.0,0,0,0,0,0,0,6.4,145156.0,0,1,0,1,0,0,0,0,,598.0,,,117.0,,598.0,23.26,117.0,4.57,106.0,4.13,37.0,1.45,464.0,18.06,39.0,1.52,21.0,0.82,0.0,0.0,3.0,0.1,71.0,2.76,124.0,4.84,31.0,2.52,11.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0,459.0,124.0,2236.0,77.0,76.0,3.0,3.0,174.0,312.0,171.0,51.0,17,031,060100,17031060100,601,Census Tract 601,G5020,S,325546,0,+41.9575311,-087.6666112
77,17031060200,Illinois,Cook County,1,2111,1092,0,1.0,0.05,0,0,0,0,1,0,15.3,133000.0,0,1,0,1,0,0,0,1,,1270.0,,,220.0,,1270.0,60.16,220.0,10.44,181.0,8.59,73.0,3.45,1047.0,49.59,53.0,2.49,59.0,2.8,0.0,0.0,2.0,0.09,109.0,5.18,183.0,8.68,239.0,21.9,21.0,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0,342.0,112.0,1635.0,85.0,89.0,0.0,9.0,293.0,397.0,371.0,34.0,17,031,060200,17031060200,602,Census Tract 602,G5020,S,318279,0,+41.9579036,-087.6715175
78,17031060300,Illinois,Cook County,1,2839,1295,0,0.0,0.0,0,0,0,0,0,0,1.1,178913.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,479.0,139.0,2509.0,49.0,153.0,1.0,8.0,119.0,278.0,144.0,40.0,17,031,060300,17031060300,603,Census Tract 603,G5020,S,319702,0,+41.9506061,-087.6713317
79,17031060400,Illinois,Cook County,1,3370,1523,0,0.0,0.0,0,0,0,0,0,0,10.7,183988.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,619.0,93.0,3036.0,51.0,130.0,4.0,5.0,144.0,304.0,261.0,13.0,17,031,060400,17031060400,604,Census Tract 604,G5020,S,325028,0,+41.9506732,-087.6665364
